dataset,modo,threads,schedule,chunk,block,rep,iters,sse_final,time_ms,median_ms,h2d_ms,kernel_ms,d2h_ms,total_ms
p,cuda,NA,NA,NA,512,1,3,3307.377030,NA,NA,0.076,0.119,0.319,160.0
p,cuda,NA,NA,NA,512,2,3,3307.377030,NA,NA,0.084,0.097,0.344,160.3
p,cuda,NA,NA,NA,512,3,3,3307.377030,NA,NA,0.090,0.084,0.328,147.6
p,cuda,NA,NA,NA,512,4,3,3307.377030,NA,NA,0.092,0.094,0.330,161.1
p,cuda,NA,NA,NA,512,5,3,3307.377030,NA,NA,0.088,0.085,0.330,143.8
p,cuda,NA,NA,NA,512,0,NA,NA,NA,160.0,NA,NA,NA,160.0
m,cuda,NA,NA,NA,128,1,3,33447.299806,NA,NA,0.224,0.208,0.641,150.5
m,cuda,NA,NA,NA,128,2,3,33447.299806,NA,NA,0.237,0.228,0.664,170.6
m,cuda,NA,NA,NA,128,3,3,33447.299806,NA,NA,0.296,0.352,0.864,158.7
m,cuda,NA,NA,NA,128,4,3,33447.299806,NA,NA,0.217,0.214,0.672,141.4
m,cuda,NA,NA,NA,128,5,3,33447.299806,NA,NA,0.231,0.233,0.689,143.8
m,cuda,NA,NA,NA,128,0,NA,NA,NA,150.5,NA,NA,NA,150.5
m,cuda,NA,NA,NA,256,1,3,33447.299806,NA,NA,0.218,0.233,0.874,162.5
m,cuda,NA,NA,NA,256,2,3,33447.299806,NA,NA,0.354,0.372,0.832,152.7
m,cuda,NA,NA,NA,256,3,3,33447.299806,NA,NA,0.229,0.211,0.629,144.5
m,cuda,NA,NA,NA,256,4,3,33447.299806,NA,NA,0.211,0.217,0.681,146.7
m,cuda,NA,NA,NA,256,5,3,33447.299806,NA,NA,0.217,0.211,0.690,136.5
m,cuda,NA,NA,NA,256,0,NA,NA,NA,146.7,NA,NA,NA,146.7
m,cuda,NA,NA,NA,512,1,3,33447.299806,NA,NA,0.302,0.327,0.849,154.6
m,cuda,NA,NA,NA,512,2,3,33447.299806,NA,NA,0.272,0.316,0.758,157.2
m,cuda,NA,NA,NA,512,3,3,33447.299806,NA,NA,0.224,0.221,0.655,151.2
m,cuda,NA,NA,NA,512,4,3,33447.299806,NA,NA,0.242,0.249,0.900,144.2
m,cuda,NA,NA,NA,512,5,3,33447.299806,NA,NA,0.244,0.229,0.690,5194.6
m,cuda,NA,NA,NA,512,0,NA,NA,NA,154.6,NA,NA,NA,154.6
g,cuda,NA,NA,NA,128,1,3,333373.975493,NA,NA,1.325,2.419,4.948,162.9
g,cuda,NA,NA,NA,128,2,3,333373.975493,NA,NA,1.238,2.383,3.634,165.3
g,cuda,NA,NA,NA,128,3,3,333373.975493,NA,NA,1.415,2.504,6.219,176.4
g,cuda,NA,NA,NA,128,4,3,333373.975493,NA,NA,1.238,2.376,3.452,149.2
g,cuda,NA,NA,NA,128,5,3,333373.975493,NA,NA,1.164,2.380,3.174,157.2
g,cuda,NA,NA,NA,128,0,NA,NA,NA,162.9,NA,NA,NA,162.9
g,cuda,NA,NA,NA,256,1,3,333373.975493,NA,NA,1.203,2.443,4.778,167.1
g,cuda,NA,NA,NA,256,2,3,333373.975493,NA,NA,1.187,2.454,3.076,158.2
g,cuda,NA,NA,NA,256,3,3,333373.975493,NA,NA,1.192,2.437,4.512,157.7
g,cuda,NA,NA,NA,256,4,3,333373.975493,NA,NA,1.225,2.473,4.478,159.9
g,cuda,NA,NA,NA,256,5,3,333373.975493,NA,NA,1.193,2.428,3.072,153.3
g,cuda,NA,NA,NA,256,0,NA,NA,NA,158.2,NA,NA,NA,158.2
g,cuda,NA,NA,NA,512,1,3,333373.975493,NA,NA,1.181,2.559,3.151,156.4
g,cuda,NA,NA,NA,512,2,3,333373.975493,NA,NA,1.232,2.533,4.647,174.3
g,cuda,NA,NA,NA,512,3,3,333373.975493,NA,NA,1.220,2.550,3.227,161.9
g,cuda,NA,NA,NA,512,4,3,333373.975493,NA,NA,1.206,2.526,4.393,182.7
g,cuda,NA,NA,NA,512,5,3,333373.975493,NA,NA,1.191,2.559,3.372,154.3
g,cuda,NA,NA,NA,512,0,NA,NA,NA,161.9,NA,NA,NA,161.9
