dataset,modo,threads,schedule,chunk,block,rep,iters,sse_final,time_ms,median_ms,h2d_ms,kernel_ms,d2h_ms,total_ms
p,omp,16,static,1024,NA,3,3,3307.377030,39.328,NA,NA,NA,NA,NA
p,omp,16,static,1024,NA,4,3,3307.377030,46.191,NA,NA,NA,NA,NA
p,omp,16,static,1024,NA,5,3,3307.377030,45.325,NA,NA,NA,NA,NA
p,omp,16,static,1024,NA,0,NA,NA,NA,40.135,NA,NA,NA,NA
p,omp,1,dynamic,1,NA,1,3,3307.377030,0.857,NA,NA,NA,NA,NA
p,omp,1,dynamic,1,NA,2,3,3307.377030,0.777,NA,NA,NA,NA,NA
p,omp,1,dynamic,1,NA,3,3,3307.377030,0.745,NA,NA,NA,NA,NA
p,omp,1,dynamic,1,NA,4,3,3307.377030,0.737,NA,NA,NA,NA,NA
p,omp,1,dynamic,1,NA,5,3,3307.377030,0.942,NA,NA,NA,NA,NA
p,omp,1,dynamic,1,NA,0,NA,NA,NA,0.777,NA,NA,NA,NA
p,omp,2,dynamic,1,NA,1,3,3307.377030,2.581,NA,NA,NA,NA,NA
p,omp,2,dynamic,1,NA,2,3,3307.377030,2.821,NA,NA,NA,NA,NA
p,omp,2,dynamic,1,NA,3,3,3307.377030,3.366,NA,NA,NA,NA,NA
p,omp,2,dynamic,1,NA,4,3,3307.377030,2.618,NA,NA,NA,NA,NA
p,omp,2,dynamic,1,NA,5,3,3307.377030,3.266,NA,NA,NA,NA,NA
p,omp,2,dynamic,1,NA,0,NA,NA,NA,2.821,NA,NA,NA,NA
p,omp,4,dynamic,1,NA,1,3,3307.377030,2.836,NA,NA,NA,NA,NA
p,omp,4,dynamic,1,NA,2,3,3307.377030,2.796,NA,NA,NA,NA,NA
p,omp,4,dynamic,1,NA,3,3,3307.377030,2.909,NA,NA,NA,NA,NA
p,omp,4,dynamic,1,NA,4,3,3307.377030,2.762,NA,NA,NA,NA,NA
p,omp,4,dynamic,1,NA,5,3,3307.377030,3.221,NA,NA,NA,NA,NA
p,omp,4,dynamic,1,NA,0,NA,NA,NA,2.836,NA,NA,NA,NA
p,omp,8,dynamic,1,NA,1,3,3307.377030,2.459,NA,NA,NA,NA,NA
p,omp,8,dynamic,1,NA,2,3,3307.377030,2.520,NA,NA,NA,NA,NA
p,omp,8,dynamic,1,NA,3,3,3307.377030,2.601,NA,NA,NA,NA,NA
p,omp,8,dynamic,1,NA,4,3,3307.377030,2.720,NA,NA,NA,NA,NA
p,omp,8,dynamic,1,NA,5,3,3307.377030,2.524,NA,NA,NA,NA,NA
p,omp,8,dynamic,1,NA,0,NA,NA,NA,2.524,NA,NA,NA,NA
p,omp,16,dynamic,1,NA,1,3,3307.377030,8.504,NA,NA,NA,NA,NA
p,omp,16,dynamic,1,NA,2,3,3307.377030,2.277,NA,NA,NA,NA,NA
p,omp,16,dynamic,1,NA,3,3,3307.377030,45.708,NA,NA,NA,NA,NA
p,omp,16,dynamic,1,NA,4,3,3307.377030,46.930,NA,NA,NA,NA,NA
p,omp,16,dynamic,1,NA,5,3,3307.377030,47.062,NA,NA,NA,NA,NA
p,omp,16,dynamic,1,NA,0,NA,NA,NA,45.708,NA,NA,NA,NA
p,omp,1,dynamic,64,NA,1,3,3307.377030,0.157,NA,NA,NA,NA,NA
p,omp,1,dynamic,64,NA,2,3,3307.377030,0.156,NA,NA,NA,NA,NA
p,omp,1,dynamic,64,NA,3,3,3307.377030,0.153,NA,NA,NA,NA,NA
p,omp,1,dynamic,64,NA,4,3,3307.377030,0.152,NA,NA,NA,NA,NA
p,omp,1,dynamic,64,NA,5,3,3307.377030,0.157,NA,NA,NA,NA,NA
p,omp,1,dynamic,64,NA,0,NA,NA,NA,0.156,NA,NA,NA,NA
p,omp,2,dynamic,64,NA,1,3,3307.377030,0.805,NA,NA,NA,NA,NA
p,omp,2,dynamic,64,NA,2,3,3307.377030,0.853,NA,NA,NA,NA,NA
p,omp,2,dynamic,64,NA,3,3,3307.377030,1.023,NA,NA,NA,NA,NA
p,omp,2,dynamic,64,NA,4,3,3307.377030,0.892,NA,NA,NA,NA,NA
p,omp,2,dynamic,64,NA,5,3,3307.377030,0.887,NA,NA,NA,NA,NA
p,omp,2,dynamic,64,NA,0,NA,NA,NA,0.887,NA,NA,NA,NA
p,omp,4,dynamic,64,NA,1,3,3307.377030,0.630,NA,NA,NA,NA,NA
p,omp,4,dynamic,64,NA,2,3,3307.377030,0.749,NA,NA,NA,NA,NA
p,omp,4,dynamic,64,NA,3,3,3307.377030,1.219,NA,NA,NA,NA,NA
p,omp,4,dynamic,64,NA,4,3,3307.377030,0.818,NA,NA,NA,NA,NA
p,omp,4,dynamic,64,NA,5,3,3307.377030,0.715,NA,NA,NA,NA,NA
p,omp,4,dynamic,64,NA,0,NA,NA,NA,0.749,NA,NA,NA,NA
p,omp,8,dynamic,64,NA,1,3,3307.377030,0.964,NA,NA,NA,NA,NA
p,omp,8,dynamic,64,NA,2,3,3307.377030,0.725,NA,NA,NA,NA,NA
p,omp,8,dynamic,64,NA,3,3,3307.377030,0.721,NA,NA,NA,NA,NA
p,omp,8,dynamic,64,NA,4,3,3307.377030,1.134,NA,NA,NA,NA,NA
p,omp,8,dynamic,64,NA,5,3,3307.377030,0.855,NA,NA,NA,NA,NA
p,omp,8,dynamic,64,NA,0,NA,NA,NA,0.855,NA,NA,NA,NA
p,omp,16,dynamic,64,NA,1,3,3307.377030,40.588,NA,NA,NA,NA,NA
p,omp,16,dynamic,64,NA,2,3,3307.377030,41.352,NA,NA,NA,NA,NA
p,omp,16,dynamic,64,NA,3,3,3307.377030,39.718,NA,NA,NA,NA,NA
p,omp,16,dynamic,64,NA,4,3,3307.377030,40.063,NA,NA,NA,NA,NA
p,omp,16,dynamic,64,NA,5,3,3307.377030,37.556,NA,NA,NA,NA,NA
p,omp,16,dynamic,64,NA,0,NA,NA,NA,40.063,NA,NA,NA,NA
p,omp,1,dynamic,256,NA,1,3,3307.377030,0.135,NA,NA,NA,NA,NA
p,omp,1,dynamic,256,NA,2,3,3307.377030,0.159,NA,NA,NA,NA,NA
p,omp,1,dynamic,256,NA,3,3,3307.377030,0.142,NA,NA,NA,NA,NA
p,omp,1,dynamic,256,NA,4,3,3307.377030,0.152,NA,NA,NA,NA,NA
p,omp,1,dynamic,256,NA,5,3,3307.377030,0.138,NA,NA,NA,NA,NA
p,omp,1,dynamic,256,NA,0,NA,NA,NA,0.142,NA,NA,NA,NA
p,omp,2,dynamic,256,NA,1,3,3307.377030,1.068,NA,NA,NA,NA,NA
p,omp,2,dynamic,256,NA,2,3,3307.377030,1.082,NA,NA,NA,NA,NA
p,omp,2,dynamic,256,NA,3,3,3307.377030,1.081,NA,NA,NA,NA,NA
p,omp,2,dynamic,256,NA,4,3,3307.377030,1.000,NA,NA,NA,NA,NA
p,omp,2,dynamic,256,NA,5,3,3307.377030,1.066,NA,NA,NA,NA,NA
p,omp,2,dynamic,256,NA,0,NA,NA,NA,1.068,NA,NA,NA,NA
p,omp,4,dynamic,256,NA,1,3,3307.377030,0.601,NA,NA,NA,NA,NA
p,omp,4,dynamic,256,NA,2,3,3307.377030,0.718,NA,NA,NA,NA,NA
p,omp,4,dynamic,256,NA,3,3,3307.377030,0.659,NA,NA,NA,NA,NA
p,omp,4,dynamic,256,NA,4,3,3307.377030,0.795,NA,NA,NA,NA,NA
p,omp,4,dynamic,256,NA,5,3,3307.377030,0.721,NA,NA,NA,NA,NA
p,omp,4,dynamic,256,NA,0,NA,NA,NA,0.718,NA,NA,NA,NA
p,omp,8,dynamic,256,NA,1,3,3307.377030,0.709,NA,NA,NA,NA,NA
p,omp,8,dynamic,256,NA,2,3,3307.377030,0.715,NA,NA,NA,NA,NA
p,omp,8,dynamic,256,NA,3,3,3307.377030,0.657,NA,NA,NA,NA,NA
p,omp,8,dynamic,256,NA,4,3,3307.377030,0.663,NA,NA,NA,NA,NA
p,omp,8,dynamic,256,NA,5,3,3307.377030,0.687,NA,NA,NA,NA,NA
p,omp,8,dynamic,256,NA,0,NA,NA,NA,0.687,NA,NA,NA,NA
p,omp,16,dynamic,256,NA,1,3,3307.377030,39.705,NA,NA,NA,NA,NA
p,omp,16,dynamic,256,NA,2,3,3307.377030,40.241,NA,NA,NA,NA,NA
p,omp,16,dynamic,256,NA,3,3,3307.377030,56.726,NA,NA,NA,NA,NA
p,omp,16,dynamic,256,NA,4,3,3307.377030,39.309,NA,NA,NA,NA,NA
p,omp,16,dynamic,256,NA,5,3,3307.377030,40.175,NA,NA,NA,NA,NA
p,omp,16,dynamic,256,NA,0,NA,NA,NA,40.175,NA,NA,NA,NA
p,omp,1,dynamic,1024,NA,1,3,3307.377030,0.147,NA,NA,NA,NA,NA
p,omp,1,dynamic,1024,NA,2,3,3307.377030,0.131,NA,NA,NA,NA,NA
p,omp,1,dynamic,1024,NA,3,3,3307.377030,0.143,NA,NA,NA,NA,NA
p,omp,1,dynamic,1024,NA,4,3,3307.377030,0.135,NA,NA,NA,NA,NA
p,omp,1,dynamic,1024,NA,5,3,3307.377030,0.137,NA,NA,NA,NA,NA
p,omp,1,dynamic,1024,NA,0,NA,NA,NA,0.137,NA,NA,NA,NA
p,omp,2,dynamic,1024,NA,1,3,3307.377030,1.189,NA,NA,NA,NA,NA
p,omp,2,dynamic,1024,NA,2,3,3307.377030,0.870,NA,NA,NA,NA,NA
p,omp,2,dynamic,1024,NA,3,3,3307.377030,0.960,NA,NA,NA,NA,NA
p,omp,2,dynamic,1024,NA,4,3,3307.377030,0.947,NA,NA,NA,NA,NA
p,omp,2,dynamic,1024,NA,5,3,3307.377030,0.673,NA,NA,NA,NA,NA
p,omp,2,dynamic,1024,NA,0,NA,NA,NA,0.947,NA,NA,NA,NA
p,omp,4,dynamic,1024,NA,1,3,3307.377030,0.511,NA,NA,NA,NA,NA
p,omp,4,dynamic,1024,NA,2,3,3307.377030,0.714,NA,NA,NA,NA,NA
p,omp,4,dynamic,1024,NA,3,3,3307.377030,0.691,NA,NA,NA,NA,NA
p,omp,4,dynamic,1024,NA,4,3,3307.377030,0.629,NA,NA,NA,NA,NA
p,omp,4,dynamic,1024,NA,5,3,3307.377030,0.550,NA,NA,NA,NA,NA
p,omp,4,dynamic,1024,NA,0,NA,NA,NA,0.629,NA,NA,NA,NA
p,omp,8,dynamic,1024,NA,1,3,3307.377030,1.256,NA,NA,NA,NA,NA
p,omp,8,dynamic,1024,NA,2,3,3307.377030,1.151,NA,NA,NA,NA,NA
p,omp,8,dynamic,1024,NA,3,3,3307.377030,0.782,NA,NA,NA,NA,NA
p,omp,8,dynamic,1024,NA,4,3,3307.377030,0.779,NA,NA,NA,NA,NA
p,omp,8,dynamic,1024,NA,5,3,3307.377030,0.660,NA,NA,NA,NA,NA
p,omp,8,dynamic,1024,NA,0,NA,NA,NA,0.782,NA,NA,NA,NA
p,omp,16,dynamic,1024,NA,1,3,3307.377030,39.762,NA,NA,NA,NA,NA
p,omp,16,dynamic,1024,NA,2,3,3307.377030,46.687,NA,NA,NA,NA,NA
p,omp,16,dynamic,1024,NA,3,3,3307.377030,40.267,NA,NA,NA,NA,NA
p,omp,16,dynamic,1024,NA,4,3,3307.377030,46.864,NA,NA,NA,NA,NA
p,omp,16,dynamic,1024,NA,5,3,3307.377030,1.180,NA,NA,NA,NA,NA
p,omp,16,dynamic,1024,NA,0,NA,NA,NA,40.267,NA,NA,NA,NA
m,omp,1,static,1,NA,1,3,33447.299806,2.010,NA,NA,NA,NA,NA
m,omp,1,static,1,NA,2,3,33447.299806,2.385,NA,NA,NA,NA,NA
m,omp,1,static,1,NA,3,3,33447.299806,1.962,NA,NA,NA,NA,NA
m,omp,1,static,1,NA,4,3,33447.299806,1.986,NA,NA,NA,NA,NA
m,omp,1,static,1,NA,5,3,33447.299806,1.968,NA,NA,NA,NA,NA
m,omp,1,static,1,NA,0,NA,NA,NA,1.986,NA,NA,NA,NA
m,omp,2,static,1,NA,1,3,33447.299806,5.141,NA,NA,NA,NA,NA
m,omp,2,static,1,NA,2,3,33447.299806,5.911,NA,NA,NA,NA,NA
m,omp,2,static,1,NA,3,3,33447.299806,4.803,NA,NA,NA,NA,NA
m,omp,2,static,1,NA,4,3,33447.299806,5.601,NA,NA,NA,NA,NA
m,omp,2,static,1,NA,5,3,33447.299806,4.757,NA,NA,NA,NA,NA
m,omp,2,static,1,NA,0,NA,NA,NA,5.141,NA,NA,NA,NA
m,omp,4,static,1,NA,1,3,33447.299806,4.777,NA,NA,NA,NA,NA
m,omp,4,static,1,NA,2,3,33447.299806,5.187,NA,NA,NA,NA,NA
m,omp,4,static,1,NA,3,3,33447.299806,5.120,NA,NA,NA,NA,NA
m,omp,4,static,1,NA,4,3,33447.299806,4.783,NA,NA,NA,NA,NA
m,omp,4,static,1,NA,5,3,33447.299806,4.264,NA,NA,NA,NA,NA
m,omp,4,static,1,NA,0,NA,NA,NA,4.783,NA,NA,NA,NA
m,omp,8,static,1,NA,1,3,33447.299806,2.313,NA,NA,NA,NA,NA
m,omp,8,static,1,NA,2,3,33447.299806,2.292,NA,NA,NA,NA,NA
m,omp,8,static,1,NA,3,3,33447.299806,3.018,NA,NA,NA,NA,NA
m,omp,8,static,1,NA,4,3,33447.299806,2.913,NA,NA,NA,NA,NA
m,omp,8,static,1,NA,5,3,33447.299806,2.421,NA,NA,NA,NA,NA
m,omp,8,static,1,NA,0,NA,NA,NA,2.421,NA,NA,NA,NA
m,omp,16,static,1,NA,1,3,33447.299806,46.159,NA,NA,NA,NA,NA
m,omp,16,static,1,NA,2,3,33447.299806,39.798,NA,NA,NA,NA,NA
m,omp,16,static,1,NA,3,3,33447.299806,3.013,NA,NA,NA,NA,NA
m,omp,16,static,1,NA,4,3,33447.299806,2.847,NA,NA,NA,NA,NA
m,omp,16,static,1,NA,5,3,33447.299806,45.247,NA,NA,NA,NA,NA
m,omp,16,static,1,NA,0,NA,NA,NA,39.798,NA,NA,NA,NA
m,omp,1,static,64,NA,1,3,33447.299806,2.039,NA,NA,NA,NA,NA
m,omp,1,static,64,NA,2,3,33447.299806,2.030,NA,NA,NA,NA,NA
m,omp,1,static,64,NA,3,3,33447.299806,1.907,NA,NA,NA,NA,NA
m,omp,1,static,64,NA,4,3,33447.299806,1.974,NA,NA,NA,NA,NA
m,omp,1,static,64,NA,5,3,33447.299806,1.966,NA,NA,NA,NA,NA
m,omp,1,static,64,NA,0,NA,NA,NA,1.974,NA,NA,NA,NA
m,omp,2,static,64,NA,1,3,33447.299806,2.159,NA,NA,NA,NA,NA
m,omp,2,static,64,NA,2,3,33447.299806,2.494,NA,NA,NA,NA,NA
m,omp,2,static,64,NA,3,3,33447.299806,2.311,NA,NA,NA,NA,NA
m,omp,2,static,64,NA,4,3,33447.299806,2.109,NA,NA,NA,NA,NA
m,omp,2,static,64,NA,5,3,33447.299806,2.373,NA,NA,NA,NA,NA
m,omp,2,static,64,NA,0,NA,NA,NA,2.311,NA,NA,NA,NA
m,omp,4,static,64,NA,1,3,33447.299806,2.315,NA,NA,NA,NA,NA
m,omp,4,static,64,NA,2,3,33447.299806,2.584,NA,NA,NA,NA,NA
m,omp,4,static,64,NA,3,3,33447.299806,2.457,NA,NA,NA,NA,NA
m,omp,4,static,64,NA,4,3,33447.299806,2.227,NA,NA,NA,NA,NA
m,omp,4,static,64,NA,5,3,33447.299806,2.415,NA,NA,NA,NA,NA
m,omp,4,static,64,NA,0,NA,NA,NA,2.415,NA,NA,NA,NA
m,omp,8,static,64,NA,1,3,33447.299806,2.773,NA,NA,NA,NA,NA
m,omp,8,static,64,NA,2,3,33447.299806,1.780,NA,NA,NA,NA,NA
m,omp,8,static,64,NA,3,3,33447.299806,2.140,NA,NA,NA,NA,NA
m,omp,8,static,64,NA,4,3,33447.299806,2.315,NA,NA,NA,NA,NA
m,omp,8,static,64,NA,5,3,33447.299806,2.288,NA,NA,NA,NA,NA
